ID,Y1,Y2,Y3,Y4,Y5,SY4,SY5
378,68.19038169,403.9032345,1054.115898,2,0,-0.329777253,-0.878792692
379,5.424469842,976.8235206,412.9019626,1,0,-1.079271009,-0.878792692
380,24.27356804,409.8400146,1146.47944,4,1,1.16921026,1.136786877
381,105.5763958,574.9199498,1134.122803,3,1,0.419716504,1.136786877
382,77.06677915,117.0065801,991.7373058,4,0,1.16921026,-0.878792692
383,18.84224104,759.2796046,768.4059357,4,0,1.16921026,-0.878792692
384,251.0720189,78.02823516,1151.015618,5,1,1.918704016,1.136786877
385,101.4657334,508.7888494,906.1938664,1,1,-1.079271009,1.136786877
386,7.021533396,972.5806798,734.5279101,1,0,-1.079271009,-0.878792692
387,9.351382433,818.610286,937.4398608,1,0,-1.079271009,-0.878792692
388,114.4641737,214.0827687,1064.919035,3,0,0.419716504,-0.878792692
389,21.33249979,508.6209373,1072.710474,1,0,-1.079271009,-0.878792692
390,19.33201606,387.921222,899.5585415,2,1,-0.329777253,1.136786877
391,67.98370325,497.9351096,926.4549954,2,1,-0.329777253,1.136786877
392,71.43652749,485.5593194,960.0875249,3,0,0.419716504,-0.878792692
393,18.18501545,971.3231659,540.0266502,2,1,-0.329777253,1.136786877
394,215.7935052,207.1630087,1236.886785,3,1,0.419716504,1.136786877
395,52.17251908,188.6635398,1342.516061,3,0,0.419716504,-0.878792692
396,45.94005915,348.7153329,1000.959652,3,1,0.419716504,1.136786877
397,177.6310519,423.4069558,1034.286548,1,0,-1.079271009,-0.878792692
398,48.59074927,376.979826,846.1301285,2,0,-0.329777253,-0.878792692
399,108.1930962,425.8609545,946.6415076,3,0,0.419716504,-0.878792692
400,114.943725,438.661471,1008.138974,2,0,-0.329777253,-0.878792692
401,163.4624251,489.9851892,961.4699067,1,0,-1.079271009,-0.878792692
402,214.3432764,270.6089255,1202.790592,4,1,1.16921026,1.136786877
403,56.60094023,624.3678613,1032.379702,4,1,1.16921026,1.136786877
404,59.83217303,845.1296851,802.7744984,1,0,-1.079271009,-0.878792692
405,65.39190208,607.5276856,1121.877485,2,0,-0.329777253,-0.878792692
406,34.28860261,554.8498409,1112.72571,2,0,-0.329777253,-0.878792692
407,5.427226262,952.9823882,744.1306925,1,0,-1.079271009,-0.878792692
408,0.364486092,983.6818516,713.4058083,1,0,-1.079271009,-0.878792692
409,80.8792259,585.7827012,799.4198952,1,0,-1.079271009,-0.878792692
410,68.77643958,459.5150161,952.6595965,3,1,0.419716504,1.136786877
411,42.82088995,373.5032644,774.8496992,2,0,-0.329777253,-0.878792692
412,73.85109141,644.9904989,680.5944725,1,0,-1.079271009,-0.878792692
413,149.6990308,416.2529956,876.4647983,1,0,-1.079271009,-0.878792692
414,98.43303149,391.9962648,926.472176,2,0,-0.329777253,-0.878792692
415,46.75854573,573.930009,911.3743943,1,0,-1.079271009,-0.878792692
416,361.6643971,144.9564118,1292.289409,5,1,1.918704016,1.136786877
417,221.377733,142.8233259,1010.46499,3,0,0.419716504,-0.878792692
418,126.3506703,388.7859089,933.7455683,3,1,0.419716504,1.136786877
419,33.0422181,798.21376,1157.281881,2,1,-0.329777253,1.136786877
420,96.8877639,330.4211494,1093.574801,1,0,-1.079271009,-0.878792692
421,155.4181415,56.30836821,1358.462667,4,1,1.16921026,1.136786877
422,84.70680337,745.7491557,830.4519478,3,0,0.419716504,-0.878792692
423,238.1581858,159.2156629,986.0527972,5,1,1.918704016,1.136786877
424,54.03430304,35.34300157,1048.132535,4,0,1.16921026,-0.878792692
425,178.2117859,137.8264549,1286.079918,2,1,-0.329777253,1.136786877
426,24.79292253,571.9399433,886.1707279,1,0,-1.079271009,-0.878792692
427,125.1279972,246.8210185,825.3111835,4,0,1.16921026,-0.878792692
428,302.3305742,320.0171817,1203.390938,5,1,1.918704016,1.136786877
429,135.2279105,88.50424417,1282.55285,5,1,1.918704016,1.136786877
430,69.78584616,305.7801861,1067.989191,3,1,0.419716504,1.136786877
431,38.05057576,644.1038597,835.8458933,1,0,-1.079271009,-0.878792692
432,186.2537679,240.8102519,1124.595487,4,1,1.16921026,1.136786877
433,85.54215551,733.4947683,1039.863562,1,1,-1.079271009,1.136786877
434,18.39615653,685.4715242,807.5088474,1,0,-1.079271009,-0.878792692
435,15.57265467,835.9197203,1167.083779,2,0,-0.329777253,-0.878792692
436,326.0568697,141.7469754,1004.721552,3,0,0.419716504,-0.878792692
437,191.06913,462.6121281,1206.025189,2,0,-0.329777253,-0.878792692
438,35.21816447,862.2806868,853.0238286,1,1,-1.079271009,1.136786877
439,44.5485077,322.013182,983.8286105,2,1,-0.329777253,1.136786877
440,30.12907849,971.6508457,638.8218227,1,0,-1.079271009,-0.878792692
441,64.29072052,468.2921023,1140.190803,2,0,-0.329777253,-0.878792692
442,355.9594346,52.26484882,1385.413681,4,0,1.16921026,-0.878792692
443,14.56827983,562.6326745,789.3628142,1,0,-1.079271009,-0.878792692
444,229.1283572,62.07285329,1276.816859,3,0,0.419716504,-0.878792692
445,25.23226794,582.098896,973.7726736,1,0,-1.079271009,-0.878792692
446,144.8210901,734.6150005,991.1076286,1,1,-1.079271009,1.136786877
447,58.07213148,975.6045535,895.1405184,3,1,0.419716504,1.136786877
448,5.620785049,811.0561098,837.2067717,1,0,-1.079271009,-0.878792692
449,239.4122391,304.9650398,1013.512837,4,1,1.16921026,1.136786877
450,49.87563789,323.2629457,1269.439734,3,0,0.419716504,-0.878792692
451,117.7122775,194.3531699,1024.10178,3,0,0.419716504,-0.878792692
452,165.94316,245.3063687,1148.606834,3,0,0.419716504,-0.878792692
453,461.1718757,11.91952435,1115.996617,4,1,1.16921026,1.136786877
454,12.6752219,426.8498142,880.3226454,2,0,-0.329777253,-0.878792692
455,271.6786319,31.70193283,1358.71013,5,1,1.918704016,1.136786877
456,25.35891302,673.5422963,918.9333987,1,0,-1.079271009,-0.878792692
457,91.81716771,676.5658015,1024.809688,1,1,-1.079271009,1.136786877
458,48.09315753,976.6399916,674.0406306,1,0,-1.079271009,-0.878792692
459,33.46964922,972.6630976,609.1635046,1,0,-1.079271009,-0.878792692
460,9.15580553,636.1242,1087.053193,3,1,0.419716504,1.136786877
461,19.96247747,610.4960011,1018.480553,3,0,0.419716504,-0.878792692
462,6.252670453,888.2425747,822.8807728,3,0,0.419716504,-0.878792692
463,231.3938224,148.7062795,1077.728338,3,0,0.419716504,-0.878792692
464,270.4891261,325.2437971,1025.924831,4,1,1.16921026,1.136786877
465,70.79654517,390.9669549,1211.787659,5,1,1.918704016,1.136786877
466,63.0164914,339.3755339,1009.356328,2,1,-0.329777253,1.136786877
467,3.737119534,960.1933186,790.7140969,3,0,0.419716504,-0.878792692
468,7.279477588,510.5810868,1012.057757,1,0,-1.079271009,-0.878792692
469,15.51052964,714.7761869,731.2431056,4,0,1.16921026,-0.878792692
470,153.944007,402.77652,864.5988393,2,0,-0.329777253,-0.878792692
471,76.58164105,545.2495673,1148.81684,1,0,-1.079271009,-0.878792692
472,44.68669281,536.4848014,939.2206949,3,0,0.419716504,-0.878792692
473,314.6793594,24.97330518,1033.955479,3,0,0.419716504,-0.878792692
474,41.40000957,565.0428534,818.7825759,1,0,-1.079271009,-0.878792692
475,38.82770093,465.2336316,1262.806373,3,1,0.419716504,1.136786877
476,117.1048096,477.8572501,808.9156614,2,0,-0.329777253,-0.878792692
477,8.076703029,769.4434111,738.9758162,2,0,-0.329777253,-0.878792692
478,400.8762732,7.374647829,1380.197328,1,0,-1.079271009,-0.878792692
479,6.189839287,830.4222161,680.8330111,1,0,-1.079271009,-0.878792692
480,90.85337421,136.030766,1389.898977,3,0,0.419716504,-0.878792692
481,71.53971775,190.3550798,1010.068925,4,0,1.16921026,-0.878792692
482,244.3757636,407.4159362,1118.449345,1,1,-1.079271009,1.136786877
483,43.56494808,758.5491716,821.0645864,1,0,-1.079271009,-0.878792692
484,161.3924764,175.9785916,1096.512616,2,0,-0.329777253,-0.878792692
485,69.41742509,626.8385445,883.2657691,3,1,0.419716504,1.136786877
486,27.41128578,368.3758322,741.1970837,4,1,1.16921026,1.136786877
487,10.20796309,784.5213771,1094.346413,1,0,-1.079271009,-0.878792692
488,98.15055816,245.5010623,981.8938311,3,0,0.419716504,-0.878792692
489,79.81231892,323.8486351,1183.353495,1,1,-1.079271009,1.136786877
490,38.04559337,898.3915325,651.9724032,1,0,-1.079271009,-0.878792692
491,66.08933041,301.8353016,951.4171556,5,1,1.918704016,1.136786877
492,8.013446787,972.7875562,742.5743781,2,1,-0.329777253,1.136786877
493,17.65355273,906.1437247,753.4325503,1,0,-1.079271009,-0.878792692
494,90.12091716,113.4917885,1184.253152,4,1,1.16921026,1.136786877
495,328.4238241,12.75832114,788.6984103,4,1,1.16921026,1.136786877
496,55.91539241,528.7613903,1005.717777,4,1,1.16921026,1.136786877
497,20.07990659,902.4583263,1143.959386,3,1,0.419716504,1.136786877
498,236.1383548,184.4784026,1249.434024,2,1,-0.329777253,1.136786877
499,9.083793935,630.7264006,861.3330985,3,0,0.419716504,-0.878792692
500,29.7746383,347.2633759,956.0026591,3,1,0.419716504,1.136786877
501,42.6074426,732.2122252,1007.798088,4,1,1.16921026,1.136786877
502,31.75651535,560.8108472,826.1142388,2,0,-0.329777253,-0.878792692
503,61.30482247,329.3513865,879.1296503,3,0,0.419716504,-0.878792692
504,67.79218195,600.3506926,870.7797928,1,0,-1.079271009,-0.878792692
505,520.4971287,12.57618687,1148.890774,5,1,1.918704016,1.136786877
506,47.85615343,885.0372361,1004.51843,2,1,-0.329777253,1.136786877
507,89.34685805,545.7691193,880.8810617,3,0,0.419716504,-0.878792692
508,8.846452835,972.2752711,692.2062837,1,0,-1.079271009,-0.878792692
509,40.13106607,206.2650037,1137.62304,4,0,1.16921026,-0.878792692
510,207.7317117,480.0858696,953.2456837,2,1,-0.329777253,1.136786877
511,23.2454701,700.5776714,752.5634491,4,0,1.16921026,-0.878792692
512,56.78094915,667.0686608,734.5400242,2,0,-0.329777253,-0.878792692
513,328.4705408,17.23524953,1316.389356,4,0,1.16921026,-0.878792692
514,140.6372428,138.0942959,966.6109107,3,0,0.419716504,-0.878792692
515,108.1113321,322.3197712,922.1429302,2,0,-0.329777253,-0.878792692
516,98.23323955,516.5975243,810.2991387,1,0,-1.079271009,-0.878792692
517,31.85881367,520.0039488,965.842399,1,0,-1.079271009,-0.878792692
518,87.49174464,766.4653802,754.4737818,2,1,-0.329777253,1.136786877
519,170.7053747,824.0946248,1076.71966,3,1,0.419716504,1.136786877
520,57.86624189,281.4758516,1172.317695,2,0,-0.329777253,-0.878792692
521,66.31588115,590.3624899,864.8447507,3,0,0.419716504,-0.878792692
522,80.39365444,356.2181158,973.6378309,3,1,0.419716504,1.136786877
523,7.269040114,886.5639037,702.9040554,1,1,-1.079271009,1.136786877
524,36.54123174,654.9691974,714.2534305,1,0,-1.079271009,-0.878792692
525,110.1209144,378.2546089,767.4309507,2,1,-0.329777253,1.136786877
526,131.1547769,219.8611773,967.9475389,4,1,1.16921026,1.136786877
527,228.2873368,153.9850873,1143.459771,2,0,-0.329777253,-0.878792692
528,6.918830603,968.052129,572.7702616,1,0,-1.079271009,-0.878792692
529,76.50321016,355.6403884,1124.431276,1,0,-1.079271009,-0.878792692
530,23.20805487,497.9151419,1088.127927,1,1,-1.079271009,1.136786877
531,94.07995941,369.9538326,978.8992994,4,1,1.16921026,1.136786877
532,293.8582547,43.98897975,941.1321652,5,1,1.918704016,1.136786877
533,126.6580483,681.0170468,928.5316254,1,1,-1.079271009,1.136786877
534,82.0194213,247.2284336,981.940076,3,0,0.419716504,-0.878792692
535,22.73610253,581.326745,1012.749782,2,0,-0.329777253,-0.878792692
536,38.69375791,830.6094722,843.1412397,2,1,-0.329777253,1.136786877
537,198.4311267,381.7111581,1076.417709,4,1,1.16921026,1.136786877
538,4.396641213,972.6410384,990.2932211,1,1,-1.079271009,1.136786877
539,86.69334768,487.4872629,934.9170378,3,0,0.419716504,-0.878792692
540,91.62116851,272.1003997,1264.815887,2,0,-0.329777253,-0.878792692
541,7.281327723,935.6098912,711.3359378,2,1,-0.329777253,1.136786877
542,74.34426279,744.6803276,820.5197145,1,1,-1.079271009,1.136786877
543,21.49193127,648.5485397,832.5748339,3,0,0.419716504,-0.878792692
544,8.131958398,799.3027699,1044.387048,2,0,-0.329777253,-0.878792692
545,4.89997466,827.8542248,857.8246828,1,0,-1.079271009,-0.878792692
546,35.36656887,462.6781361,918.129026,3,0,0.419716504,-0.878792692
547,91.14060054,344.2749875,1316.457434,2,0,-0.329777253,-0.878792692
548,9.38673304,926.1447048,715.4291212,1,0,-1.079271009,-0.878792692
549,216.8477667,50.36933011,1320.128799,2,1,-0.329777253,1.136786877
550,84.19426086,454.1118736,632.5559945,3,1,0.419716504,1.136786877
551,65.27037675,191.6934827,889.0535318,3,0,0.419716504,-0.878792692
552,42.3632105,811.9072506,1126.17422,1,0,-1.079271009,-0.878792692
553,44.49132866,691.0111446,787.3366646,2,0,-0.329777253,-0.878792692
554,87.07194072,749.97968,897.9627673,1,0,-1.079271009,-0.878792692
555,72.55322432,158.336418,1027.869033,4,1,1.16921026,1.136786877
556,267.3562964,498.0597155,1327.660261,1,1,-1.079271009,1.136786877
557,116.2204339,505.0751112,946.8844517,2,0,-0.329777253,-0.878792692
558,383.4985155,30.64902981,1260.716096,5,1,1.918704016,1.136786877
559,263.9190568,45.95201902,1156.353362,4,0,1.16921026,-0.878792692
560,241.821461,253.7862972,1187.107198,1,0,-1.079271009,-0.878792692
561,94.85505854,516.6092627,1086.733939,4,1,1.16921026,1.136786877
562,94.54325112,620.1713159,947.0904557,1,1,-1.079271009,1.136786877
563,11.79490041,967.9800804,573.9660925,1,0,-1.079271009,-0.878792692
564,292.6096519,50.71740977,1051.138093,3,0,0.419716504,-0.878792692
565,114.0732392,542.5325552,723.5877098,1,0,-1.079271009,-0.878792692
566,49.50041931,289.1461657,1039.745999,5,1,1.918704016,1.136786877
567,423.6340284,1.904934845,1383.448829,4,1,1.16921026,1.136786877
568,43.13897594,755.5977198,1008.280536,4,0,1.16921026,-0.878792692
569,44.97320573,472.7602193,1092.001584,5,1,1.918704016,1.136786877
570,40.8416214,422.6413301,1193.913619,4,0,1.16921026,-0.878792692
571,7.941528341,595.5657685,951.6623376,1,0,-1.079271009,-0.878792692
572,54.10568408,67.90361596,1263.718745,4,1,1.16921026,1.136786877
573,304.5635832,49.25870752,1465.347025,3,0,0.419716504,-0.878792692
574,72.32197651,271.0565054,1016.697864,1,0,-1.079271009,-0.878792692
575,100.3812802,21.72533316,1285.461214,5,1,1.918704016,1.136786877
576,140.5955966,681.459271,910.2229066,2,0,-0.329777253,-0.878792692
577,207.4615996,144.3590141,951.8125392,1,0,-1.079271009,-0.878792692
578,11.93499526,887.2483759,848.5032525,2,0,-0.329777253,-0.878792692
579,368.340927,74.75781363,1223.035847,2,1,-0.329777253,1.136786877
580,78.63349372,394.4083941,897.7221068,5,1,1.918704016,1.136786877
581,72.85232096,563.9509926,939.7332376,1,0,-1.079271009,-0.878792692
582,3.473115317,938.6713853,632.2629462,1,0,-1.079271009,-0.878792692
583,41.03854726,645.2923331,943.7719871,2,0,-0.329777253,-0.878792692
584,3.154377816,858.4652707,765.1050529,1,0,-1.079271009,-0.878792692
585,7.326705802,951.8766765,768.9566393,2,1,-0.329777253,1.136786877
586,32.70591898,557.5119563,836.0129792,1,0,-1.079271009,-0.878792692
587,20.13839856,482.4674294,1130.810471,2,0,-0.329777253,-0.878792692
588,168.0530374,258.0502662,1177.644615,2,0,-0.329777253,-0.878792692
589,193.237966,345.1123907,1244.95629,2,1,-0.329777253,1.136786877
590,49.59369823,380.3262145,692.4446596,4,1,1.16921026,1.136786877
591,1.11002521,915.1808015,742.5868351,2,0,-0.329777253,-0.878792692
592,71.81756484,120.1955954,865.7876012,4,0,1.16921026,-0.878792692
593,23.87904564,763.9838931,914.7441428,1,0,-1.079271009,-0.878792692
594,2.838507379,987.1747487,770.8084435,1,1,-1.079271009,1.136786877
595,57.63388994,721.7864569,884.8492469,1,1,-1.079271009,1.136786877
596,153.5762833,232.9004589,1237.325189,4,1,1.16921026,1.136786877
597,187.5419396,33.41790339,1360.587876,3,0,0.419716504,-0.878792692
598,96.18750864,323.086658,974.0871995,2,1,-0.329777253,1.136786877
599,60.41264977,458.4389929,1103.147689,5,1,1.918704016,1.136786877
600,193.5449031,108.8487997,1136.252116,4,1,1.16921026,1.136786877
601,89.42739214,379.7088008,1167.399678,2,0,-0.329777253,-0.878792692
602,30.36829662,690.610833,819.0372463,2,1,-0.329777253,1.136786877
603,217.3503612,299.7181369,1122.262138,3,1,0.419716504,1.136786877
604,22.19116169,613.9585368,875.3548078,1,0,-1.079271009,-0.878792692
605,258.0379517,81.96790058,1154.381334,2,0,-0.329777253,-0.878792692
606,16.74347807,501.1532207,1088.996724,3,1,0.419716504,1.136786877
607,22.3729334,674.0973941,1314.601943,3,1,0.419716504,1.136786877
608,43.42570135,620.6380144,1049.6323,1,0,-1.079271009,-0.878792692
609,12.26205446,905.5804983,613.0225924,1,0,-1.079271009,-0.878792692
610,29.4455919,769.2245046,919.701404,2,1,-0.329777253,1.136786877
611,95.61450001,148.9909135,1085.975493,1,1,-1.079271009,1.136786877
612,61.85931312,637.7183698,749.5005417,2,1,-0.329777253,1.136786877
613,36.42716514,824.7389232,935.594307,2,1,-0.329777253,1.136786877
614,104.9039922,326.3648382,895.2847403,1,0,-1.079271009,-0.878792692
615,61.28832564,132.6607533,1190.389708,1,0,-1.079271009,-0.878792692
616,38.41955247,408.9152258,1080.525573,4,1,1.16921026,1.136786877
617,114.1997558,415.9087845,1081.368425,1,0,-1.079271009,-0.878792692
618,25.87393485,809.5765398,921.371158,1,0,-1.079271009,-0.878792692
619,28.84903478,548.9089416,1061.238357,2,0,-0.329777253,-0.878792692
620,24.99368261,852.5693957,971.3923959,2,1,-0.329777253,1.136786877
621,124.1844793,365.5860438,844.5612589,1,0,-1.079271009,-0.878792692
622,50.71777181,739.0222727,852.0819709,2,0,-0.329777253,-0.878792692
623,0.089316967,997.359562,571.5552836,1,0,-1.079271009,-0.878792692
624,13.82414026,937.5456039,967.3876727,1,0,-1.079271009,-0.878792692
625,176.1810484,230.4043259,1159.333779,1,0,-1.079271009,-0.878792692
626,101.2259969,384.5999277,1244.28083,1,0,-1.079271009,-0.878792692
627,106.2532327,654.2105119,804.2090834,2,1,-0.329777253,1.136786877
628,29.6226499,662.5979368,1155.961242,1,0,-1.079271009,-0.878792692
629,148.5877364,164.0506499,1054.486325,2,1,-0.329777253,1.136786877
630,15.62869985,468.1408093,1187.309892,1,0,-1.079271009,-0.878792692
631,28.02412446,885.7054875,711.5732164,1,0,-1.079271009,-0.878792692
632,344.6850739,30.37714374,1254.977898,4,1,1.16921026,1.136786877
633,57.06578561,695.756,823.9620483,1,0,-1.079271009,-0.878792692
634,48.41855708,541.4424062,833.9551019,1,0,-1.079271009,-0.878792692
635,48.59633271,165.7535009,792.9953478,3,0,0.419716504,-0.878792692
636,32.11369921,688.6562806,1041.02908,4,1,1.16921026,1.136786877
637,325.2812945,21.77856304,1377.441219,3,0,0.419716504,-0.878792692
638,5.656902219,922.3926833,804.6318827,1,1,-1.079271009,1.136786877
639,340.2184873,12.89437011,1638.94085,4,1,1.16921026,1.136786877
640,29.97515876,310.112004,1163.549439,2,0,-0.329777253,-0.878792692
641,219.927027,23.76949949,1129.237096,5,1,1.918704016,1.136786877
642,205.6603969,40.94091852,1277.87374,3,1,0.419716504,1.136786877
643,35.33536079,365.0136383,1135.077386,3,0,0.419716504,-0.878792692
644,49.77698564,421.2247588,961.2177921,5,1,1.918704016,1.136786877
645,122.6861847,268.3372197,802.8798862,4,1,1.16921026,1.136786877
646,261.5337511,23.11311469,1363.342811,4,1,1.16921026,1.136786877
647,34.25045924,643.8744102,910.6010505,1,0,-1.079271009,-0.878792692
648,97.26784133,176.5761095,1141.223661,5,1,1.918704016,1.136786877
649,67.66592124,442.3561383,844.4654511,1,0,-1.079271009,-0.878792692
650,79.79645721,768.8959362,843.595397,1,0,-1.079271009,-0.878792692
651,63.00103851,313.9178333,968.4682985,1,0,-1.079271009,-0.878792692
652,270.389363,125.3372987,1189.119516,5,1,1.918704016,1.136786877
653,24.75084746,765.0283927,1032.183753,1,0,-1.079271009,-0.878792692
654,19.76170874,540.7872712,955.6821647,1,0,-1.079271009,-0.878792692
655,82.02916829,325.1429951,1128.243915,5,1,1.918704016,1.136786877
656,41.82628246,731.6373696,656.1045104,1,0,-1.079271009,-0.878792692
657,126.6899885,211.3658822,1042.709068,2,0,-0.329777253,-0.878792692
658,45.11104756,625.9946907,1178.334778,3,1,0.419716504,1.136786877
659,149.5908023,100.8316598,1301.282125,2,0,-0.329777253,-0.878792692
660,292.7940419,165.4498545,1187.94737,2,1,-0.329777253,1.136786877
661,167.380047,29.16344087,1312.642774,3,1,0.419716504,1.136786877
662,78.2932774,362.8625145,1136.949196,3,1,0.419716504,1.136786877
663,12.17466972,521.7972069,1022.360132,5,1,1.918704016,1.136786877
664,27.31600004,673.6509103,843.8872701,2,0,-0.329777253,-0.878792692
665,80.6146159,164.9108188,1352.161902,2,0,-0.329777253,-0.878792692
666,6.141711896,767.187358,1098.999668,3,1,0.419716504,1.136786877
667,131.6094865,266.6666204,1272.36485,1,1,-1.079271009,1.136786877
668,49.92494201,590.9722277,748.5405549,1,0,-1.079271009,-0.878792692
669,164.0571067,190.5800714,1393.510538,1,1,-1.079271009,1.136786877
670,88.85008674,297.5048755,1050.203632,4,1,1.16921026,1.136786877
671,20.82658954,959.595136,924.9108884,2,0,-0.329777253,-0.878792692
672,348.7846287,125.0779653,1345.012956,3,1,0.419716504,1.136786877
673,70.12847991,467.79035,1214.221161,5,1,1.918704016,1.136786877
674,56.02955396,416.5080538,921.8415644,5,1,1.918704016,1.136786877
675,50.77258057,777.729262,784.0428676,3,1,0.419716504,1.136786877
676,207.3177401,68.59612442,1127.736187,2,1,-0.329777253,1.136786877
677,17.84080131,771.9274765,718.1646434,1,0,-1.079271009,-0.878792692
678,22.3034857,773.1246394,1180.120963,1,1,-1.079271009,1.136786877
679,39.68175185,747.6854605,1081.605583,2,1,-0.329777253,1.136786877
680,152.748919,727.2027873,921.210958,1,0,-1.079271009,-0.878792692
681,87.45746266,236.1662519,910.9817949,5,1,1.918704016,1.136786877
682,9.028601367,979.6071383,645.7558413,1,0,-1.079271009,-0.878792692
683,117.7356603,243.937921,799.8145241,4,0,1.16921026,-0.878792692
684,11.16202716,684.1042942,824.3141589,3,0,0.419716504,-0.878792692
685,22.09216369,487.9518062,1073.868613,3,1,0.419716504,1.136786877
686,178.4241532,518.7293127,1180.693954,5,1,1.918704016,1.136786877
687,23.12291744,661.6379763,757.4941246,1,1,-1.079271009,1.136786877
688,77.04893516,425.371482,1091.830117,1,1,-1.079271009,1.136786877
689,0.255036266,963.1780668,571.4757104,1,0,-1.079271009,-0.878792692
690,6.267105219,730.0875454,828.8309321,2,0,-0.329777253,-0.878792692
691,18.49408523,693.1720303,757.613129,4,0,1.16921026,-0.878792692
692,247.3600252,108.3793457,1244.257629,5,1,1.918704016,1.136786877
693,30.21633232,530.2533055,1118.807224,2,0,-0.329777253,-0.878792692
694,5.396949699,985.7854928,904.8819072,3,1,0.419716504,1.136786877
695,113.468057,376.2725825,1104.754537,1,0,-1.079271009,-0.878792692
696,6.022248163,566.4480487,846.3599027,1,1,-1.079271009,1.136786877
697,71.64679759,234.7880747,1210.991114,2,0,-0.329777253,-0.878792692
698,5.405983728,746.3957507,763.3213214,2,0,-0.329777253,-0.878792692
699,451.7956124,20.47298376,1395.579253,3,0,0.419716504,-0.878792692
700,193.9369118,50.08435993,1238.048659,4,0,1.16921026,-0.878792692
701,45.41023707,660.5648518,774.7703958,1,0,-1.079271009,-0.878792692
702,238.1430285,185.7757859,1087.143379,2,0,-0.329777253,-0.878792692
703,35.23066469,207.5380901,1058.237877,4,0,1.16921026,-0.878792692
704,12.32546891,580.4409321,934.3090296,1,0,-1.079271009,-0.878792692
705,88.33061288,203.312138,1036.808117,1,0,-1.079271009,-0.878792692
706,10.86628886,586.1594708,971.0107411,1,0,-1.079271009,-0.878792692
707,23.88989486,854.6398525,874.2370933,1,0,-1.079271009,-0.878792692
708,28.22317961,640.6672921,1121.113553,2,0,-0.329777253,-0.878792692
709,387.00286,12.13126018,1350.852852,2,0,-0.329777253,-0.878792692
710,147.1098938,162.4079485,993.946478,3,0,0.419716504,-0.878792692
711,90.04503063,430.0173853,1106.133776,4,0,1.16921026,-0.878792692
712,58.4085604,878.2245419,980.3319509,1,0,-1.079271009,-0.878792692
713,212.2780121,185.2150243,1196.447948,3,0,0.419716504,-0.878792692
714,41.40794456,501.0623709,1259.774413,2,0,-0.329777253,-0.878792692
715,85.92477001,362.2729779,930.2824932,1,0,-1.079271009,-0.878792692
716,42.71528807,683.9790955,1027.930203,3,0,0.419716504,-0.878792692
717,72.8770735,425.8212203,964.353392,2,0,-0.329777253,-0.878792692
718,186.753403,218.9881838,1084.653387,1,1,-1.079271009,1.136786877
719,210.8075868,137.2848364,1359.342747,5,1,1.918704016,1.136786877
720,52.25101896,353.7191021,1031.811953,5,1,1.918704016,1.136786877
721,71.29754537,465.864719,1133.450248,4,1,1.16921026,1.136786877
722,219.7779728,156.1504597,1288.392484,5,1,1.918704016,1.136786877
723,15.45559045,908.7331132,702.9016201,1,0,-1.079271009,-0.878792692
724,17.93512851,528.7025454,918.7385833,2,0,-0.329777253,-0.878792692
725,9.89538025,767.0927632,1179.731402,5,1,1.918704016,1.136786877
726,76.99979734,628.1479583,1183.217298,2,0,-0.329777253,-0.878792692
727,154.406744,665.7700554,970.3298802,2,0,-0.329777253,-0.878792692
728,46.84349131,658.8852526,1000.399827,4,0,1.16921026,-0.878792692
729,60.38832118,612.6442781,948.1249043,2,0,-0.329777253,-0.878792692
730,42.88171606,794.519598,857.4397225,1,1,-1.079271009,1.136786877
731,5.107194397,960.0793612,765.7997376,1,0,-1.079271009,-0.878792692
732,26.64458176,423.854248,847.8856294,1,0,-1.079271009,-0.878792692
733,224.0287058,59.75029664,1215.913245,4,1,1.16921026,1.136786877
734,122.8283128,283.8915476,1174.092562,2,0,-0.329777253,-0.878792692
735,18.3593179,846.0200246,868.8833062,2,0,-0.329777253,-0.878792692
736,276.6993662,36.68628576,1148.152074,2,0,-0.329777253,-0.878792692
737,9.193764926,890.8810217,840.0256572,1,0,-1.079271009,-0.878792692
738,18.4758411,663.2008781,904.1335755,1,0,-1.079271009,-0.878792692
739,88.55393518,524.7724052,931.5363921,3,0,0.419716504,-0.878792692
740,55.38514024,702.8261443,1050.347816,3,1,0.419716504,1.136786877
741,117.9019511,274.8917598,1140.055745,4,1,1.16921026,1.136786877
742,71.30840899,359.8670371,980.8658552,2,0,-0.329777253,-0.878792692
743,20.22598276,914.5535815,717.908689,1,1,-1.079271009,1.136786877
744,220.07822,189.1069572,922.740342,3,1,0.419716504,1.136786877
745,151.6519345,249.2012767,1387.198135,4,0,1.16921026,-0.878792692
746,155.6178402,459.1737014,1022.34174,5,1,1.918704016,1.136786877
747,270.931028,30.45580511,1042.097161,4,1,1.16921026,1.136786877
748,110.8277487,862.9260185,915.5501275,1,0,-1.079271009,-0.878792692
749,18.91224778,700.8822576,783.7606476,3,0,0.419716504,-0.878792692
750,270.6102807,78.88776951,1242.800895,5,1,1.918704016,1.136786877
751,4.157706,950.1601629,463.1341971,1,0,-1.079271009,-0.878792692
752,17.88177685,830.9643601,1097.971732,3,1,0.419716504,1.136786877
753,153.1015068,677.6608151,1013.04143,2,1,-0.329777253,1.136786877
754,63.49748672,476.0322302,964.6302211,1,1,-1.079271009,1.136786877
